"marker","chr","pos"
"m135","chr1","486287"
"m136","chr1","489132"
"m137","chr1","489389"
"m138","chr1","489486"
"m139","chr1","490310"
"m140","chr1","490741"
"m141","chr1","491518"
"m142","chr1","493637"
"m143","chr1","494620"
"m144","chr1","494909"
"m145","chr1","495372"
"m146","chr1","495498"
"m147","chr1","495930"
"m148","chr1","496619"
"m149","chr1","496654"
"m150","chr1","496692"
"m151","chr1","498331"
"m152","chr1","498570"
"m153","chr1","498910"
"m154","chr1","499980"
"m155","chr1","500239"
"m156","chr1","501112"
"m157","chr1","501260"
"m158","chr1","502366"
"m159","chr1","503457"
"m160","chr1","505872"
"m161","chr1","507997"
"m162","chr1","509609"
"m163","chr1","509624"
"m164","chr1","509753"
"m165","chr1","511132"
"m166","chr1","512075"
"m167","chr1","512264"
"m168","chr1","512670"
"m169","chr1","513311"
"m170","chr1","513638"
"m171","chr1","513972"
"m172","chr1","514027"
"m173","chr1","515053"
"m174","chr1","516036"
"m175","chr1","516822"
"m176","chr1","517761"
"m177","chr1","518407"
"m178","chr1","518805"
"m179","chr1","519010"
"m180","chr1","519115"
"m181","chr1","521293"
"m182","chr1","522955"
"m183","chr1","524246"
"m184","chr1","524458"
"m185","chr1","525980"
"m186","chr1","526653"
"m187","chr1","527037"
"m188","chr1","527224"
"m189","chr1","527406"
"m190","chr1","528013"
"m191","chr1","529365"
"m192","chr1","530773"
"m193","chr1","530904"
"m194","chr1","531180"
"m195","chr1","531987"
"m196","chr1","532660"
"m197","chr1","532932"
"m198","chr1","534772"
"m199","chr1","535213"
"m200","chr1","535524"
"m201","chr1","535982"
"m202","chr1","536063"
"m203","chr1","536176"
"m204","chr1","536551"
"m205","chr1","537650"
"m206","chr1","537924"
"m207","chr1","538206"
"m208","chr1","538373"
"m209","chr1","539093"
"m210","chr1","539610"
"m211","chr1","539677"
"m212","chr1","540145"
"m213","chr1","540170"
"m214","chr1","540229"
"m215","chr1","540728"
"m216","chr1","541253"
"m217","chr1","542533"
"m218","chr1","544766"
"m219","chr1","545540"
"m220","chr1","545919"
"m221","chr1","546367"
"m222","chr1","546371"
"m223","chr1","546391"
"m224","chr1","547812"
"m225","chr1","547940"
"m226","chr1","548342"
"m227","chr1","549043"
"m228","chr1","549521"
"m229","chr1","551225"
"m230","chr1","552658"
"m231","chr1","553361"
"m232","chr1","553609"
"m233","chr1","553836"
"m234","chr1","554434"
"m235","chr1","554848"
"m236","chr1","555355"
"m237","chr1","555399"
"m238","chr1","555787"
"m239","chr1","555875"
"m240","chr1","556043"
"m241","chr1","556364"
"m242","chr1","556960"
"m243","chr1","557234"
"m244","chr1","558120"
"m245","chr1","558303"
"m246","chr1","559634"
"m247","chr1","560141"
"m248","chr1","560236"
"m249","chr1","560735"
"m250","chr1","561451"
"m251","chr1","561586"
"m252","chr1","561645"
"m253","chr1","562348"
"m254","chr1","562428"
"m255","chr1","562581"
"m256","chr1","563075"
"m257","chr1","563828"
"m258","chr1","564637"
"m259","chr1","565660"
"m260","chr1","566111"
"m261","chr1","566261"
"m262","chr1","566946"
"m263","chr1","568649"
"m264","chr1","569241"
"m265","chr1","569583"
"m266","chr1","572846"
"m267","chr1","573532"
"m268","chr1","574022"
"m269","chr1","574067"
"m270","chr1","575135"
"m271","chr1","576318"
"m272","chr1","578336"
"m273","chr1","578529"
"m274","chr1","578995"
"m275","chr1","579721"
"m276","chr1","579839"
"m277","chr1","580201"
"m278","chr1","581062"
"m279","chr1","581670"
"m280","chr1","584765"
"m281","chr1","587144"
"m282","chr1","587306"
"m283","chr1","590153"
"m284","chr1","591029"
"m285","chr1","591173"
"m286","chr1","591417"
"m287","chr1","593239"
"m288","chr1","593480"
"m289","chr1","594079"
"m290","chr1","598076"
"m291","chr1","599835"
"m292","chr1","601034"
"m293","chr1","601855"
"m294","chr1","602226"
"m295","chr1","602966"
"m296","chr1","603157"
"m297","chr1","603588"
"m298","chr1","603835"
"m299","chr1","605680"
"m300","chr1","605835"
"m301","chr1","606115"
"m302","chr1","606248"
"m303","chr1","606282"
"m304","chr1","606362"
"m305","chr1","607356"
"m306","chr1","607517"
"m307","chr1","607849"
"m308","chr1","609480"
"m309","chr1","612826"
"m310","chr1","613387"
"m311","chr1","613736"
"m312","chr1","614370"
"m313","chr1","615003"
"m314","chr1","618409"
"m315","chr1","618589"
"m316","chr1","619246"
"m317","chr1","622803"
"m318","chr1","623776"
"m319","chr1","623896"
"m320","chr1","624406"
"m321","chr1","624977"
"m322","chr1","625145"
"m323","chr1","625270"
"m324","chr1","628155"
"m325","chr1","628223"
"m326","chr1","628533"
"m327","chr1","630080"
"m328","chr1","630890"
"m329","chr1","631532"
"m330","chr1","631697"
"m331","chr1","635826"
"m332","chr1","635897"
"m333","chr1","636211"
"m334","chr1","636497"
"m335","chr1","638028"
"m336","chr1","638511"
"m337","chr1","638581"
"m338","chr1","638897"
"m339","chr1","639370"
"m340","chr1","639386"
"m341","chr1","639899"
"m342","chr1","640275"
"m343","chr1","640381"
"m344","chr1","641174"
"m345","chr1","641872"
"m346","chr1","643364"
"m347","chr1","645583"
"m348","chr1","645622"
"m349","chr1","645944"
"m350","chr1","645971"
"m351","chr1","648311"
"m352","chr1","649114"
"m353","chr1","650038"
"m354","chr1","652054"
"m355","chr1","653027"
"m356","chr1","654748"
"m357","chr1","656285"
"m358","chr1","656464"
"m359","chr1","656672"
"m360","chr1","656789"
"m361","chr1","656890"
"m362","chr1","657250"
"m363","chr1","657406"
"m364","chr1","657498"
"m365","chr1","657522"
"m366","chr1","657561"
"m367","chr1","657611"
"m368","chr1","657690"
"m369","chr1","657872"
"m370","chr1","657950"
"m371","chr1","658078"
"m372","chr1","658188"
"m373","chr1","658216"
"m374","chr1","658357"
"m375","chr1","658427"
"m376","chr1","658504"
"m377","chr1","658514"
"m378","chr1","658608"
"m379","chr1","658631"
"m380","chr1","658648"
"m381","chr1","658727"
"m382","chr1","658798"
"m383","chr1","658814"
"m384","chr1","658895"
"m385","chr1","658988"
"m386","chr1","659038"
"m387","chr1","659049"
"m388","chr1","659092"
"m389","chr1","659158"
"m390","chr1","659195"
"m391","chr1","659320"
"m392","chr1","659465"
"m393","chr1","659621"
"m394","chr1","659667"
"m395","chr1","660039"
"m396","chr1","660112"
"m397","chr1","660123"
"m398","chr1","660197"
"m399","chr1","660380"
"m400","chr1","660544"
"m401","chr1","660554"
"m402","chr1","660583"
"m403","chr1","660619"
"m404","chr1","660707"
"m405","chr1","660805"
"m406","chr1","660905"
"m407","chr1","660914"
"m408","chr1","661467"
"m409","chr1","661566"
"m410","chr1","661594"
"m411","chr1","661626"
"m412","chr1","661655"
"m413","chr1","661675"
"m414","chr1","661951"
"m415","chr1","662203"
"m416","chr1","662394"
"m417","chr1","664790"
"m418","chr1","665033"
"m419","chr1","666513"
"m420","chr1","672524"
"m421","chr1","672564"
"m422","chr1","672859"
"m423","chr1","675928"
"m424","chr1","676040"
"m425","chr1","676676"
"m426","chr1","679041"
"m427","chr1","679050"
"m428","chr1","679134"
"m429","chr1","679975"
"m430","chr1","680578"
"m431","chr1","681403"
"m432","chr1","681923"
"m433","chr1","682720"
"m434","chr1","683518"
"m435","chr1","683613"
"m436","chr1","683762"
"m437","chr1","684377"
"m438","chr1","685366"
"m439","chr1","685733"
"m440","chr1","686929"
"m441","chr1","687093"
"m442","chr1","687241"
"m443","chr1","687807"
"m444","chr1","687893"
"m445","chr1","687969"
"m446","chr1","688093"
"m447","chr1","688735"
"m448","chr1","689295"
"m449","chr1","690478"
"m450","chr1","690487"
"m451","chr1","692437"
"m452","chr1","692801"
"m453","chr1","693245"
"m454","chr1","693285"
"m455","chr1","693911"
"m456","chr1","695354"
"m457","chr1","696079"
"m458","chr1","697126"
"m459","chr1","697372"
"m460","chr1","697929"
"m461","chr1","697948"
"m462","chr1","697958"
"m463","chr1","698041"
"m464","chr1","698056"
"m465","chr1","698101"
"m466","chr1","698141"
"m467","chr1","698676"
"m468","chr1","699362"
"m469","chr1","700223"
"m470","chr1","700464"
"m471","chr1","700637"
"m472","chr1","700831"
"m473","chr1","701252"
"m474","chr1","701360"
"m475","chr1","702552"
"m476","chr1","703000"
"m477","chr1","703280"
"m478","chr1","703578"
"m479","chr1","704164"
"m480","chr1","705562"
"m481","chr1","705793"
"m482","chr1","705827"
"m483","chr1","705995"
"m484","chr1","706956"
"m485","chr1","707117"
"m486","chr1","707672"
"m487","chr1","710875"
"m488","chr1","711394"
"m489","chr1","712908"
"m490","chr1","713636"
"m491","chr1","714827"
"m492","chr1","718232"
"m493","chr1","719202"
"m494","chr1","721121"
"m495","chr1","725428"
"m496","chr1","726731"
"m497","chr1","728156"
"m498","chr1","730256"
"m499","chr1","730526"
"m500","chr1","731758"
"m501","chr1","733892"
"m502","chr1","734492"
"m503","chr1","737562"
"m504","chr1","739882"
"m505","chr1","740622"
"m506","chr1","741480"
"m507","chr1","742359"
"m508","chr1","744669"
"m509","chr1","744881"
"m510","chr1","748076"
"m511","chr1","748285"
"m512","chr1","748394"
"m513","chr1","749729"
"m514","chr1","751949"
"m515","chr1","752115"
"m516","chr1","752556"
"m517","chr1","752707"
"m518","chr1","752725"
"m519","chr1","753736"
"m520","chr1","754433"
"m521","chr1","755457"
"m522","chr1","755779"
"m523","chr1","756029"
"m524","chr1","758301"
"m525","chr1","761916"
"m526","chr1","762243"
"m527","chr1","763725"
"m528","chr1","764876"
"m529","chr1","765318"
"m530","chr1","765476"
"m531","chr1","765567"
"m532","chr1","768978"
"m533","chr1","769128"
"m534","chr1","772684"
"m535","chr1","772945"
"m536","chr1","773232"
"m537","chr1","773546"
"m538","chr1","775062"
"m539","chr1","775589"
"m540","chr1","775692"
"m541","chr1","776436"
"m542","chr1","776446"
"m543","chr1","776957"
"m544","chr1","777693"
"m545","chr1","780411"
"m546","chr1","780572"
"m547","chr1","785401"
"m548","chr1","785843"
"m549","chr1","796010"
"m550","chr1","796124"
"m551","chr1","797476"
"m552","chr1","797549"
"m553","chr1","798555"
"m554","chr1","803217"
"m555","chr1","804236"
"m556","chr1","805290"
"m557","chr1","808674"
"m558","chr1","811212"
"m559","chr1","812704"
"m560","chr1","814395"
"m561","chr1","814709"
"m562","chr1","817971"
"m563","chr1","826075"
"m564","chr1","826721"
"m565","chr1","832566"
"m566","chr1","845050"
"m567","chr1","850157"
"m568","chr1","876640"
"m569","chr1","887159"
"m570","chr1","890525"
"m571","chr1","897877"
"m572","chr1","911472"
"m573","chr1","912066"
"m574","chr1","917400"
"m575","chr1","928371"
"m576","chr1","930661"
"m577","chr1","932565"
"m578","chr1","934899"
"m579","chr1","940903"
"m580","chr1","957452"
"m581","chr1","961608"
"m582","chr1","962503"
"m583","chr1","966952"
"m584","chr1","967343"
"m585","chr1","967809"
"m586","chr1","968667"
"m587","chr1","971383"
"m588","chr1","973233"
"m589","chr1","974673"
"m590","chr1","974984"
"m591","chr1","975587"
"m592","chr1","976407"
"m593","chr1","977292"
"m594","chr1","982484"
"m595","chr1","983906"
"m596","chr1","985072"
"m597","chr1","991009"
"m598","chr1","991350"
"m599","chr1","991933"
"m600","chr1","992148"
"m601","chr1","993011"
"m602","chr1","993191"
"m603","chr1","993521"
"m604","chr1","993607"
"m605","chr1","993873"
"m606","chr1","998006"
"m607","chr1","998602"
"m608","chr1","1000753"
"m609","chr1","1003929"
"m610","chr1","1004711"
"m611","chr1","1005533"
"m612","chr1","1008667"
"m613","chr1","1010742"
"m614","chr1","1010860"
"m615","chr1","1013188"
"m616","chr1","1014548"
"m617","chr1","1015087"
"m618","chr1","1016351"
"m619","chr1","1017254"
"m620","chr1","1017563"
"m621","chr1","1021287"
"m622","chr1","1021299"
"m623","chr1","1022807"
"m624","chr1","1027836"
"m625","chr1","1031791"
"m626","chr1","1034213"
"m627","chr1","1035033"
"m628","chr1","1043213"
"m629","chr1","1044820"
"m630","chr1","1045090"
"m631","chr1","1045265"
"m632","chr1","1047947"
"m633","chr1","1049364"
"m634","chr1","1052064"
"m635","chr1","1052150"
"m636","chr1","1067393"
"m637","chr1","1067508"
"m638","chr1","1081536"
"m639","chr1","1081940"
"m640","chr1","1082100"
"m641","chr1","1083975"
"m642","chr1","1084859"
"m643","chr1","1087242"
"m644","chr1","1092871"
"m645","chr1","1093399"
"m646","chr1","1097782"
"m647","chr1","1105526"
"m648","chr1","1107757"
"m649","chr1","1109394"
"m650","chr1","1111038"
"m651","chr1","1111560"
"m652","chr1","1114110"
"m653","chr1","1115181"
"m654","chr1","1115188"
"m655","chr1","1116434"
"m656","chr1","1117620"
"m657","chr1","1118709"
"m658","chr1","1119235"
"m659","chr1","1120111"
"m660","chr1","1120455"
"m661","chr1","1120463"
"m662","chr1","1120911"
"m663","chr1","1120971"
"m664","chr1","1121327"
"m665","chr1","1122842"
"m666","chr1","1122872"
"m667","chr1","1124610"
"m668","chr1","1125558"
"m669","chr1","1128997"
"m670","chr1","1129444"
"m671","chr1","1131040"
"m672","chr1","1131195"
"m673","chr1","1132528"
"m674","chr1","1135986"
"m675","chr1","1138565"
"m676","chr1","1140031"
"m677","chr1","1142093"
"m678","chr1","1142114"
"m679","chr1","1142141"
"m680","chr1","1142274"
"m681","chr1","1143247"
"m682","chr1","1144070"
"m683","chr1","1144694"
"m684","chr1","1145058"
"m685","chr1","1145350"
"m686","chr1","1145747"
"m687","chr1","1146195"
"m688","chr1","1147740"
"m689","chr1","1147760"
"m690","chr1","1148097"
"m691","chr1","1149038"
"m692","chr1","1150750"
"m693","chr1","1151590"
"m694","chr1","1151941"
"m695","chr1","1152273"
"m696","chr1","1152464"
"m697","chr1","1154754"
"m698","chr1","1155409"
"m699","chr1","1156433"
"m700","chr1","1156877"
"m701","chr1","1156992"
"m702","chr1","1157674"
"m703","chr1","1157699"
"m704","chr1","1157969"
"m705","chr1","1160003"
"m706","chr1","1160931"
"m707","chr1","1160944"
"m708","chr1","1161271"
"m709","chr1","1162738"
"m710","chr1","1163937"
"m711","chr1","1169325"
"m712","chr1","1170209"
"m713","chr1","1172897"
"m714","chr1","1173103"
"m715","chr1","1176555"
"m716","chr1","1176659"
"m717","chr1","1179751"
"m718","chr1","1184160"
"m719","chr1","1184454"
"m720","chr1","1184774"
"m721","chr1","1187557"
"m722","chr1","1189755"
"m723","chr1","1192360"
"m724","chr1","1200070"
"m725","chr1","1201062"
"m726","chr1","1201135"
"m727","chr1","1202964"
"m728","chr1","1203149"
"m729","chr1","1203772"
"m730","chr1","1204481"
"m731","chr1","1208611"
"m732","chr1","1209043"
"m733","chr1","1209127"
"m734","chr1","1209785"
"m735","chr1","1209898"
"m736","chr1","1214533"
"m737","chr1","1217188"
"m738","chr1","1219946"
"m739","chr1","1220468"
"m740","chr1","1221516"
"m741","chr1","1222130"
"m742","chr1","1222976"
"m743","chr1","1223893"
"m744","chr1","1224148"
"m745","chr1","1225118"
"m746","chr1","1227799"
"m747","chr1","1228242"
"m748","chr1","1231678"
"m749","chr1","1231786"
"m750","chr1","1235679"
"m751","chr1","1236414"
"m752","chr1","1237448"
"m753","chr1","1238495"
"m754","chr1","1238801"
"m755","chr1","1239409"
"m756","chr1","1241435"
"m757","chr1","1246940"
"m758","chr1","1249345"
"m759","chr1","1249502"
"m760","chr1","1251612"
"m761","chr1","1256597"
"m762","chr1","1257907"
"m763","chr1","1259474"
"m764","chr1","1264090"
"m765","chr1","1275896"
"m766","chr1","1277883"
"m767","chr1","1281358"
"m768","chr1","1281681"
"m769","chr1","1285330"
"m770","chr1","1286054"
"m771","chr1","1286917"
"m772","chr1","1287123"
"m773","chr1","1287222"
"m774","chr1","1287727"
"m775","chr1","1288268"
"m776","chr1","1293378"
"m777","chr1","1295054"
"m778","chr1","1313414"
"m779","chr1","1314954"
"m780","chr1","1326243"
"m781","chr1","1326671"
"m782","chr1","1328086"
"m783","chr1","1329929"
"m784","chr1","1334993"
"m785","chr1","1336177"
"m786","chr1","1339359"
"m787","chr1","1339418"
"m788","chr1","1342249"
"m789","chr1","1343953"
"m790","chr1","1343958"
"m791","chr1","1348005"
"m792","chr1","1352519"
"m793","chr1","1355069"
"m794","chr1","1357593"
"m795","chr1","1360624"
"m796","chr1","1361425"
"m797","chr1","1364334"
"m798","chr1","1364722"
"m799","chr1","1371125"
"m800","chr1","1371962"
"m801","chr1","1372190"
"m802","chr1","1372606"
"m803","chr1","1374735"
"m804","chr1","1374811"
"m805","chr1","1376861"
"m806","chr1","1377849"
"m807","chr1","1378404"
"m808","chr1","1378658"
"m809","chr1","1381167"
"m810","chr1","1381503"
"m811","chr1","1382270"
"m812","chr1","1384334"
"m813","chr1","1385339"
"m814","chr1","1385853"
"m815","chr1","1388259"
"m816","chr1","1389285"
"m817","chr1","1390039"
"m818","chr1","1390325"
"m819","chr1","1393771"
"m820","chr1","1395762"
"m821","chr1","1395784"
"m822","chr1","1398493"
"m823","chr1","1398883"
"m824","chr1","1400059"
"m825","chr1","1400298"
"m826","chr1","1404453"
"m827","chr1","1405042"
"m828","chr1","1405066"
"m829","chr1","1405780"
"m830","chr1","1406619"
"m831","chr1","1410624"
"m832","chr1","1410743"
"m833","chr1","1410889"
"m834","chr1","1412135"
"m835","chr1","1412819"
"m836","chr1","1413984"
"m837","chr1","1415844"
"m838","chr1","1415943"
"m839","chr1","1417282"
"m840","chr1","1420186"
"m841","chr1","1424005"
"m842","chr1","1426345"
"m843","chr1","1428986"
"m844","chr1","1430350"
"m845","chr1","1430804"
"m846","chr1","1430821"
"m847","chr1","1430858"
"m848","chr1","1431518"
"m849","chr1","1432457"
"m850","chr1","1432695"
"m851","chr1","1433453"
"m852","chr1","1434765"
"m853","chr1","1445963"
"m854","chr1","1447840"
"m855","chr1","1454857"
"m856","chr1","1455577"
"m857","chr1","1455667"
"m858","chr1","1456255"
"m859","chr1","1456472"
"m860","chr1","1457381"
"m861","chr1","1463737"
"m862","chr1","1466517"
"m863","chr1","1467966"
"m864","chr1","1470472"
"m865","chr1","1472079"
"m866","chr1","1472165"
"m867","chr1","1473287"
"m868","chr1","1475398"
"m869","chr1","1476442"
"m870","chr1","1476679"
"m871","chr1","1477929"
"m872","chr1","1480726"
"m873","chr1","1481229"
"m874","chr1","1481748"
"m875","chr1","1483392"
"m876","chr1","1483969"
"m877","chr1","1484080"
"m878","chr1","1484214"
"m879","chr1","1485212"
"m880","chr1","1485256"
"m881","chr1","1488131"
"m882","chr1","1489897"
"m883","chr1","1492632"
"m884","chr1","1497510"
"m885","chr1","1501562"
"m886","chr1","1503803"
"m887","chr1","1544096"
"m888","chr1","1548409"
"m889","chr1","1549918"
"m890","chr1","1550471"
"m891","chr1","1554947"
"m892","chr1","1556701"
"m893","chr1","1558930"
"m894","chr1","1559761"
"m895","chr1","1560925"
"m896","chr1","1561282"
"m897","chr1","1561518"
"m898","chr1","1562408"
"m899","chr1","1562559"
"m900","chr1","1562984"
"m901","chr1","1564163"
"m902","chr1","1564623"
"m903","chr1","1565823"
"m904","chr1","1571052"
"m905","chr1","1571151"
"m906","chr1","1572929"
"m907","chr1","1575115"
"m908","chr1","1575704"
"m909","chr1","1578745"
"m910","chr1","1580736"
"m911","chr1","1583056"
"m912","chr1","1583633"
"m913","chr1","1583681"
"m914","chr1","1584012"
"m915","chr1","1585317"
"m916","chr1","1588001"
"m917","chr1","1599104"
"m918","chr1","1599647"
"m919","chr1","1599853"
"m920","chr1","1600620"
"m921","chr1","1600892"
"m922","chr1","1600982"
"m923","chr1","1602185"
"m924","chr1","1603027"
"m925","chr1","1609977"
"m926","chr1","1614229"
"m927","chr1","1620265"
"m928","chr1","1621445"
"m929","chr1","1633714"
"m930","chr1","1673584"
"m931","chr1","1674292"
"m932","chr1","1677796"
"m933","chr1","1687577"
"m934","chr1","1703490"
"m935","chr1","1730800"
"m936","chr1","1738238"
"m937","chr1","1751181"
"m938","chr1","1756339"
"m939","chr1","1757860"
"m940","chr1","1760905"
"m941","chr1","1761875"
"m942","chr1","1764983"
"m943","chr1","1769094"
"m944","chr1","1771645"
"m945","chr1","1779341"
"m946","chr1","1786824"
"m947","chr1","1788358"
"m948","chr1","1789816"
"m949","chr1","1790214"
"m950","chr1","1794864"
"m951","chr1","1805514"
"m952","chr1","1812187"
"m953","chr1","1829787"
"m954","chr1","1850372"
"m955","chr1","1870360"
"m956","chr1","1872317"
"m957","chr1","1878737"
"m958","chr1","1884877"
"m959","chr1","1896761"
"m960","chr1","1896882"
"m961","chr1","1899186"
"m962","chr1","1903917"
"m963","chr1","1913448"
"m964","chr1","1918399"
"m965","chr1","1918723"
"m966","chr1","1924780"
"m967","chr1","1927042"
"m968","chr1","1927401"
"m969","chr1","1927968"
"m970","chr1","1938344"
"m971","chr1","1958315"
"m972","chr1","1963556"
"m973","chr1","1963641"
"m974","chr1","1964799"
"m975","chr1","1979338"
"m976","chr1","1981633"
"m977","chr1","1983697"
"m978","chr1","1983718"
"m979","chr1","1983745"
"m980","chr1","2021490"
"m981","chr1","2025166"
"m982","chr1","2032039"
"m983","chr1","2034984"
"m984","chr1","2038694"
"m985","chr1","2046848"
"m986","chr1","2049366"
"m987","chr1","2054190"
"m988","chr1","2054281"
"m989","chr1","2059621"
"m990","chr1","2059903"
"m991","chr1","2060667"
"m992","chr1","2067056"
"m993","chr1","2070539"
"m994","chr1","2070713"
"m995","chr1","2072411"
"m996","chr1","2073161"
"m997","chr1","2082821"
"m998","chr1","2089745"
"m999","chr1","2090894"
"m1000","chr1","2095806"
"m1001","chr1","2107289"
"m1002","chr1","2111919"
"m1003","chr1","2121461"
"m1004","chr1","2126635"
"m1005","chr1","2128051"
"m1006","chr1","2130469"
"m1007","chr1","2132713"
"m1008","chr1","2138534"
"m1009","chr1","2143211"
"m1010","chr1","2144597"
"m1011","chr1","2148583"
"m1012","chr1","2150720"
"m1013","chr1","2150880"
"m1014","chr1","2153103"
"m1015","chr1","2173533"
"m1016","chr1","2175341"
"m1017","chr1","2177326"
"m1018","chr1","2179834"
"m1019","chr1","2179876"
"m1020","chr1","2185241"
"m1021","chr1","2185882"
"m1022","chr1","2189891"
"m1023","chr1","2192573"
"m1024","chr1","2193397"
"m1025","chr1","2202637"
"m1026","chr1","2203249"
"m1027","chr1","2206668"
"m1028","chr1","2208066"
"m1029","chr1","2212276"
"m1030","chr1","2216101"
"m1031","chr1","2220735"
"m1032","chr1","2224396"
"m1033","chr1","2226669"
"m1034","chr1","2227000"
"m1035","chr1","2227947"
"m1036","chr1","2228026"
"m1037","chr1","2228255"
"m1038","chr1","2231631"
"m1039","chr1","2233716"
"m1040","chr1","2234464"
"m1041","chr1","2235090"
"m1042","chr1","2235211"
"m1043","chr1","2235747"
"m1044","chr1","2239441"
"m1045","chr1","2241435"
"m1046","chr1","2243375"
"m1047","chr1","2247833"
"m1048","chr1","2248997"
"m1049","chr1","2251360"
"m1050","chr1","2251565"
"m1051","chr1","2252937"
"m1052","chr1","2256748"
"m1053","chr1","2263090"
"m1054","chr1","2265206"
"m1055","chr1","2271913"
"m1056","chr1","2272510"
"m1057","chr1","2274531"
"m1058","chr1","2278687"
"m1059","chr1","2284619"
"m1060","chr1","2289775"
"m1061","chr1","2297179"
"m1062","chr1","2298810"
"m1063","chr1","2302896"
"m1064","chr1","2313879"
"m1065","chr1","2315838"
"m1066","chr1","2316294"
"m1067","chr1","2316804"
"m1068","chr1","2317670"
"m1069","chr1","2322166"
"m1070","chr1","2337341"
"m1071","chr1","2347053"
"m1072","chr1","2357827"
"m1073","chr1","2358509"
"m1074","chr1","2358721"
"m1075","chr1","2358870"
"m1076","chr1","2359015"
"m1077","chr1","2361173"
"m1078","chr1","2363002"
"m1079","chr1","2369448"
"m1080","chr1","2466902"
"m1081","chr1","2546182"
"m1082","chr1","2554163"
"m1083","chr1","2554235"
"m1084","chr1","2555761"
"m1085","chr1","2559506"
"m1086","chr1","2562414"
"m1087","chr1","2567699"
"m1088","chr1","2567818"
"m1089","chr1","2568980"
"m1090","chr1","2569308"
"m1091","chr1","2569878"
"m1092","chr1","2570139"
"m1093","chr1","2571798"
"m1094","chr1","2572227"
"m1095","chr1","2577616"
"m1096","chr1","2579293"
"m1097","chr1","2579625"
"m1098","chr1","2580342"
"m1099","chr1","2580708"
"m1100","chr1","2582546"
"m1101","chr1","2582847"
"m1102","chr1","2583278"
"m1103","chr1","2612542"
"m1104","chr1","2659019"
"m1105","chr1","2682158"
"m1106","chr1","2687121"
"m1107","chr1","2692875"
"m1108","chr1","2693637"
"m1109","chr1","2694039"
"m1110","chr1","2694187"
"m1111","chr1","2694465"
"m1112","chr1","2694801"
"m1113","chr1","2694810"
