"marker","chr","pos"
"m321","chr1",26.5088
"m322","chr1",26.7284
"m323","chr1",27.2236
"m324","chr1",27.5676
"m325","chr1",27.8972
"m326","chr1",28.3944
"m327","chr1",28.7828
"m328","chr1",28.8504
"m329","chr1",29.134
"m330","chr1",29.7468
"m331","chr1",30.1876
"m332","chr1",30.2744
"m333","chr1",30.5904
"m334","chr1",30.7044
"m335","chr1",30.7136
"m336","chr1",30.8716
"m337","chr1",30.8964
"m338","chr1",31.0588
"m339","chr1",31.1956
"m340","chr1",31.234
"m341","chr1",31.8768
"m342","chr1",32.5184
"m343","chr1",32.6868
"m344","chr1",32.8488
"m345","chr1",32.9544
"m346","chr1",33.1904
"m347","chr1",33.938
"m348","chr1",33.9768
"m349","chr1",34.1028
"m350","chr1",34.4116
"m351","chr1",34.7416
"m352","chr1",35.0344
"m353","chr1",35.378
"m354","chr1",35.4676
"m355","chr1",35.6996
"m356","chr1",35.9556
"m357","chr1",36.0392
"m358","chr1",36.0648
"m359","chr1",37.7388
"m360","chr1",37.756
"m361","chr1",38.512
"m362","chr1",38.536
"m363","chr1",38.6708
"m364","chr1",38.782
"m365","chr1",39.1072
"m366","chr1",39.2468
"m367","chr1",39.6988
"m368","chr1",40.3412
"m369","chr1",41.0248
"m370","chr1",41.1748
"m371","chr1",41.2604
"m372","chr1",41.4008
"m373","chr1",41.7372
"m374","chr1",41.846
"m375","chr1",42.38
"m376","chr1",42.8988
"m377","chr1",43.184
"m378","chr1",43.1932
"m379","chr1",43.4608
"m380","chr1",43.4904
"m381","chr1",43.708
"m382","chr1",43.8204
"m383","chr1",43.9712
"m384","chr1",44.1148
"m385","chr1",45.2944
"m386","chr1",45.93
"m387","chr1",45.9564
"m388","chr1",45.9904
"m389","chr1",46.1056
"m390","chr1",46.6868
"m391","chr1",46.9996
"m392","chr1",47.0148
"m393","chr1",47.0664
"m394","chr1",47.0928
"m395","chr1",47.1504
"m396","chr1",47.198
"m397","chr1",47.218
"m398","chr1",47.2404
"m399","chr1",47.25
"m400","chr1",47.2972
"m401","chr1",47.57
"m402","chr1",47.6776
"m403","chr1",47.6796
"m404","chr1",47.7584
"m405","chr1",47.7696
"m406","chr1",48.2932
"m407","chr1",48.4836
"m408","chr1",48.6156
"m409","chr1",48.6484
"m410","chr1",48.7656
"m411","chr1",48.7812
"m412","chr1",48.7864
"m413","chr1",48.8168
"m414","chr1",48.9568
"m415","chr1",49.1332
"m416","chr1",49.25
"m417","chr1",49.3348
"m418","chr1",49.3944
"m419","chr1",49.4484
"m420","chr1",49.6276
"m421","chr1",49.7872
"m422","chr1",50.028
"m423","chr1",50.352
"m424","chr1",50.3784
"m425","chr1",50.4016
"m426","chr1",50.4136
"m427","chr1",51.3724
"m428","chr1",51.5776
"m429","chr1",51.9064
"m430","chr1",52.1916
"m431","chr1",52.3064
"m432","chr1",52.33
"m433","chr1",52.4108
"m434","chr1",52.6344
"m435","chr1",52.9328
"m436","chr1",52.9704
"m437","chr1",52.9864
"m438","chr1",53.0288
"m439","chr1",53.146
"m440","chr1",53.1492
"m441","chr1",53.3296
"m442","chr1",53.3584
"m443","chr1",53.4608
"m444","chr1",53.68
"m445","chr1",53.7892
"m446","chr1",53.7932
"m447","chr1",53.8036
"m448","chr1",53.9028
"m449","chr1",53.924
"m450","chr1",53.9828
"m451","chr1",54.0812
"m452","chr1",54.176
"m453","chr1",54.1916
"m454","chr1",54.226
"m455","chr1",54.3
"m456","chr1",54.3332
"m457","chr1",54.3436
"m458","chr1",54.5988
"m459","chr1",54.648
"m460","chr1",54.676
"m461","chr1",54.6832
"m462","chr1",54.7044
"m463","chr1",54.7292
"m464","chr1",54.8192
"m465","chr1",54.8812
"m466","chr1",54.9416
"m467","chr1",55.0544
"m468","chr1",55.11
"m469","chr1",56.3444
"m470","chr1",56.482
"m471","chr1",56.6152
"m472","chr1",56.7368
"m473","chr1",56.8268
"m474","chr1",56.8332
"m475","chr1",57.4704
"m476","chr1",57.8532
"m477","chr1",57.8568
"m478","chr1",57.9416
"m479","chr1",58.0732
"m480","chr1",58.1368
"m481","chr1",58.3752
"m482","chr1",58.6792
"m483","chr1",58.9116
"m484","chr1",59.0828
"m485","chr1",59.1036
"m486","chr1",59.5332
"m487","chr1",59.5424
"m488","chr1",59.588
"m489","chr1",59.7908
"m490","chr1",60.02
"m491","chr1",60.0548
"m492","chr1",60.1536
"m493","chr1",60.2916
"m494","chr1",60.5872
"m495","chr1",60.6296
"m496","chr1",60.8644
"m497","chr1",61.0544
"m498","chr1",61.2932
"m499","chr1",61.308
"m500","chr1",61.3544
"m501","chr1",62.0628
"m502","chr1",62.0896
"m503","chr1",62.168
"m504","chr1",62.1844
"m505","chr1",62.3476
"m506","chr1",62.8644
"m507","chr1",62.9512
"m508","chr1",63.496
"m509","chr1",63.5476
"m510","chr1",63.6988
"m511","chr1",63.7068
"m512","chr1",63.8448
"m513","chr1",63.9084
"m514","chr1",63.9276
"m515","chr1",64.0604
"m516","chr1",64.3008
"m517","chr1",64.3804
"m518","chr1",64.9232
"m519","chr1",65.8016
"m520","chr1",66.226
"m521","chr1",66.3344
"m522","chr1",66.58
"m523","chr1",66.62
"m524","chr1",66.9512
"m525","chr1",67.1372
"m526","chr1",67.4776
"m527","chr1",67.49
"m528","chr1",67.586
"m529","chr1",67.6948
"m530","chr1",67.728
"m531","chr1",67.9172
"m532","chr1",68.006
"m533","chr1",68.4196
"m534","chr1",68.6056
"m535","chr1",68.6872
"m536","chr1",68.8112
"m537","chr1",68.8184
"m538","chr1",68.9508
"m539","chr1",69.1196
"m540","chr1",69.352
"m541","chr1",69.3648
"m542","chr1",69.4452
"m543","chr1",69.888
"m544","chr1",70.0616
"m545","chr1",70.1928
"m546","chr1",70.3132
"m547","chr1",70.472
"m548","chr1",70.4748
"m549","chr1",70.654
"m550","chr1",70.6572
"m551","chr1",70.6728
"m552","chr1",70.9464
"m553","chr1",70.9884
"m554","chr1",71.0616
"m555","chr1",71.268
"m556","chr1",71.4528
"m557","chr1",71.6148
"m558","chr1",71.6504
"m559","chr1",71.7916
"m560","chr1",72.0904
"m561","chr1",72.256
"m562","chr1",72.564
"m563","chr1",72.6164
"m564","chr1",73.1984
"m565","chr1",73.3296
"m566","chr1",74.1452
"m567","chr1",74.6324
"m568","chr1",75.0592
"m569","chr1",75.1528
"m570","chr1",75.1564
"m571","chr1",75.2684
"m572","chr1",75.384
"m573","chr1",75.6332
"m574","chr1",75.7196
"m575","chr1",75.7412
"m576","chr1",75.7972
"m577","chr1",75.8236
"m578","chr1",76.2356
"m579","chr1",76.5964
"m580","chr1",76.7336
"m581","chr1",76.8588
"m582","chr1",76.9668
"m583","chr1",77.4748
"m584","chr1",77.4956
"m585","chr1",77.6188
"m586","chr1",77.6728
"m587","chr1",77.6864
"m588","chr1",77.702
"m589","chr1",77.7248
"m590","chr1",77.736
"m591","chr1",77.746
"m592","chr1",77.7776
"m593","chr1",77.8476
"m594","chr1",77.8508
"m595","chr1",77.8772
"m596","chr1",77.8964
"m597","chr1",78.1212
"m598","chr1",78.1988
"m599","chr1",78.43
"m600","chr1",78.5152
"m601","chr1",78.5828
"m602","chr1",78.7508
"m603","chr1",78.8756
"m604","chr1",78.9788
"m605","chr1",79.0328
"m606","chr1",79.064
"m607","chr1",80.8332
"m608","chr1",82.5744
"m609","chr1",82.91
"m610","chr1",83.1044
"m611","chr1",83.1464
"m612","chr1",83.1824
"m613","chr1",83.5064
"m614","chr1",83.6332
"m615","chr1",83.6368
"m616","chr1",83.7876
"m617","chr1",83.794
"m618","chr1",83.8372
"m619","chr1",84.0904
"m620","chr1",84.2576
"m621","chr1",84.4592
"m622","chr1",86.8612
"m623","chr1",87.0132
"m624","chr1",88.8516
"m625","chr1",89.102
"m626","chr1",90.448
"m627","chr1",90.8516
"m628","chr1",90.9528
"m629","chr1",91.418
"m630","chr1",91.9752
"m631","chr1",92.042
"m632","chr1",92.4344
"m633","chr1",92.8448
"m634","chr1",92.8956
"m635","chr1",93.3544
"m636","chr1",93.6144
"m637","chr1",94.2904
"m638","chr1",94.414
"m639","chr1",95.978
"m640","chr1",98.6264
"m641","chr1",102.3352
"m642","chr1",103.4596
"m643","chr1",103.6716
"m644","chr1",103.6928
"m645","chr1",104.0672
"m646","chr1",104.5576
"m647","chr1",104.8712
"m648","chr1",105.0924
"m649","chr1",105.24
"m650","chr1",105.3228
"m651","chr1",106.6604
"m652","chr1",106.6696
"m653","chr1",109.3856
"m654","chr1",109.4036
"m655","chr1",110.1668
"m656","chr1",111.6744
"m657","chr1",112.492
"m658","chr1",113.2728
"m659","chr1",114.9932
"m660","chr1",115.5712
"m661","chr1",117.7144
"m662","chr1",123.0988
"m663","chr1",123.1372
"m664","chr1",123.6408
"m665","chr1",126.4024
"m666","chr1",126.976
"m667","chr1",127.086
"m668","chr1",128.4336
"m669","chr1",128.4872
"m670","chr1",129.6104
"m671","chr1",130.6912
"m672","chr1",131.1652
"m673","chr1",131.39
"m674","chr1",131.4608
"m675","chr1",131.8484
"m676","chr1",132.408
"m677","chr1",132.9396
"m678","chr1",133.534
"m679","chr1",133.7276
"m680","chr1",133.814
"m681","chr1",134.2824
"m682","chr1",134.3752
"m683","chr1",135.8524
"m684","chr1",137.5496
"m685","chr1",138.7568
"m686","chr1",138.8404
"m687","chr1",138.8904
"m688","chr1",139.586
"m689","chr1",140.7464
"m690","chr1",142.3964
"m691","chr1",142.6372
"m692","chr1",142.9704
"m693","chr1",142.9932
"m694","chr1",143.0936
"m695","chr1",143.544
"m696","chr1",144.0716
"m697","chr1",144.1072
"m698","chr1",144.56
"m699","chr1",144.898
"m700","chr1",145.2728
"m701","chr1",145.4644
"m702","chr1",145.96
"m703","chr1",146.5268
"m704","chr1",146.5388
"m705","chr1",146.606
"m706","chr1",146.644
"m707","chr1",146.6688
"m708","chr1",146.6728
"m709","chr1",146.8868
"m710","chr1",147.4668
"m711","chr1",148.336
"m712","chr1",148.5304
"m713","chr1",148.9868
"m714","chr1",150.2208
"m715","chr1",150.3112
"m716","chr1",151.6188
"m717","chr1",152.2404
"m718","chr1",152.3096
"m719","chr1",152.6636
"m720","chr1",152.7048
"m721","chr1",152.7316
"m722","chr1",152.734
"m723","chr1",153.284
"m724","chr1",153.4016
"m725","chr1",153.6128
"m726","chr1",154.0852
"m727","chr1",154.0944
"m728","chr1",154.2316
"m729","chr1",154.24
"m730","chr1",154.25
"m731","chr1",154.7872
"m732","chr1",154.8788
"m733","chr1",154.976
"m734","chr1",155.1652
"m735","chr1",155.2536
"m736","chr1",155.492
"m737","chr1",156.132
"m738","chr1",156.194
"m739","chr1",156.3024
"m740","chr1",156.42
"m741","chr1",156.66
"m742","chr1",157.0764
"m743","chr1",157.1868
"m744","chr1",157.224
"m745","chr1",157.4364
"m746","chr1",157.6364
"m747","chr1",157.6812
"m748","chr1",157.8112
"m749","chr1",157.9892
"m750","chr1",157.9976
"m751","chr1",158.2132
"m752","chr1",158.2216
"m753","chr1",158.6444
"m754","chr1",158.9224
"m755","chr1",159.04
"m756","chr1",160.0252
"m757","chr1",160.1028
"m758","chr1",160.574
"m759","chr1",160.604
"m760","chr1",160.6648
"m761","chr1",160.7812
"m762","chr1",160.816
"m763","chr1",161.1004
"m764","chr1",161.334
"m765","chr1",161.4664
"m766","chr1",161.6836
"m767","chr1",161.7816
"m768","chr1",162.0132
"m769","chr1",162.1972
"m770","chr1",162.2516
"m771","chr1",162.5432
"m772","chr1",162.842
"m773","chr1",163.3068
"m774","chr1",164.1976
"m775","chr1",164.4264
"m776","chr1",164.4776
"m777","chr1",164.5476
"m778","chr1",164.5648
"m779","chr1",164.6084
"m780","chr1",164.6628
"m781","chr1",165.9272
"m782","chr1",167.5244
"m783","chr1",167.7616
"m784","chr1",167.9592
"m785","chr1",168.0204
"m786","chr1",168.2364
"m787","chr1",168.4916
"m788","chr1",169.4648
"m789","chr1",169.7116
"m790","chr1",170.0908
"m791","chr1",178.9524
"m792","chr1",179.2316
"m793","chr1",179.4356
"m794","chr1",179.4664
"m795","chr1",179.4952
"m796","chr1",180.544
"m797","chr1",181.1904
"m798","chr1",181.4024
"m799","chr1",181.5796
"m800","chr1",183.83
"m801","chr1",183.8592
"m802","chr1",184.0104
"m803","chr1",184.338
"m804","chr1",184.4476
"m805","chr1",184.4496
"m806","chr1",186.268
"m807","chr1",187.3788
"m808","chr1",187.4416
"m809","chr1",188.2024
"m810","chr1",188.362
"m811","chr1",188.584
"m812","chr1",188.7972
"m813","chr1",188.8324
"m814","chr1",189.2232
"m815","chr1",189.296
"m816","chr1",189.7716
"m817","chr1",189.8268
"m818","chr1",190.9212
"m819","chr1",190.9256
"m820","chr1",191.1736
"m821","chr1",191.656
"m822","chr1",192.04
"m823","chr1",192.304
"m824","chr1",192.5088
"m825","chr1",193.4212
"m826","chr1",193.868
"m827","chr1",193.8916
"m828","chr1",193.9628
"m829","chr1",194.5148
"m830","chr1",195.4772
"m831","chr1",196.084
"m832","chr1",196.124
"m833","chr1",196.1808
"m834","chr1",196.2964
"m835","chr1",196.7392
"m836","chr1",197.2328
"m837","chr1",197.9636
"m838","chr1",198.1992
"m839","chr1",198.2516
"m840","chr1",198.372
"m841","chr1",198.6616
"m842","chr1",198.6768
"m843","chr1",198.816
"m844","chr1",198.8892
"m845","chr1",199.3324
"m846","chr1",199.428
"m847","chr1",199.564
"m848","chr1",200.0956
"m849","chr1",200.4448
"m850","chr1",200.504
"m851","chr1",200.9464
"m852","chr1",201.3828
"m853","chr1",202.3488
"m854","chr1",203.1988
"m855","chr1",203.8436
"m856","chr1",203.8488
"m857","chr1",203.9012
"m858","chr1",204.6032
"m859","chr1",204.6348
"m860","chr1",204.9056
"m861","chr1",205.068
"m862","chr1",205.5888
"m863","chr1",206.0212
"m864","chr1",206.4144
"m865","chr1",206.7288
"m866","chr1",207.1044
"m867","chr1",207.2
"m868","chr1",207.3928
"m869","chr1",207.4968
"m870","chr1",207.522
"m871","chr1",207.6344
"m872","chr1",208.1748
"m873","chr1",208.208
"m874","chr1",208.242
"m875","chr1",208.4976
"m876","chr1",208.5172
"m877","chr1",208.5604
"m878","chr1",209.0096
"m879","chr1",209.6984
"m880","chr1",210.392
"m881","chr1",210.8148
"m882","chr1",210.8896
"m883","chr1",210.9624
"m884","chr1",211.2052
"m885","chr1",211.746
"m886","chr1",212.3092
"m887","chr1",212.3616
"m888","chr1",212.472
"m889","chr1",212.7948
"m890","chr1",213.064
"m891","chr1",213.1
"m892","chr1",213.1728
"m893","chr1",213.4472
"m894","chr1",213.6532
"m895","chr1",213.9088
"m896","chr1",214.0852
"m897","chr1",214.3928
"m898","chr1",214.4252
"m899","chr1",214.4704
"m900","chr1",214.6204
"m901","chr1",215.06
"m902","chr1",215.1696
"m903","chr1",215.2824
"m904","chr1",215.3492
"m905","chr1",215.386
"m906","chr1",215.6372
"m907","chr1",215.7812
"m908","chr1",215.844
"m909","chr1",216.058
"m910","chr1",216.068
"m911","chr1",216.0916
"m912","chr1",216.2912
"m913","chr1",217.0132
"m914","chr1",217.9064
"m915","chr1",218.216
"m916","chr1",218.3676
"m917","chr1",218.5468
"m918","chr1",218.5564
"m919","chr1",219.1364
"m920","chr1",219.176
"m921","chr1",219.3368
"m922","chr1",219.3872
"m923","chr1",219.8084
"m924","chr1",220.1344
"m925","chr1",220.49
"m926","chr1",221.0632
"m927","chr1",221.3444
"m928","chr1",221.4436
"m929","chr1",221.5344
"m930","chr1",221.7736
"m931","chr1",221.7932
"m932","chr1",221.9392
"m933","chr1",222.142
"m934","chr1",222.1596
"m935","chr1",222.3148
"m936","chr1",222.35
"m937","chr1",222.4172
"m938","chr1",222.784
"m939","chr1",222.8936
"m940","chr1",223.248
"m941","chr1",223.3212
"m942","chr1",223.7224
"m943","chr1",223.86
"m944","chr1",224.0944
"m945","chr1",224.294
"m946","chr1",224.4724
"m947","chr1",224.5804
"m948","chr1",224.6344
"m949","chr1",224.658
"m950","chr1",224.9712
"m951","chr1",225.0324
"m952","chr1",225.5312
"m953","chr1",225.8548
"m954","chr1",226.264
"m955","chr1",226.4444
"m956","chr1",226.7784
"m957","chr1",227.4596
"m958","chr1",227.6964
"m959","chr1",227.8332
"m960","chr1",229.0484
"m961","chr1",229.1776
"m962","chr1",229.4376
"m963","chr1",229.6088
"m964","chr1",229.6268
"m965","chr1",230.054
"m966","chr1",230.4864
"m967","chr1",230.5272
"m968","chr1",231.3344
"m969","chr1",231.4116
"m970","chr1",231.598
"m971","chr1",231.8884
"m972","chr1",231.9356
"m973","chr1",231.9764
"m974","chr1",232.0804
"m975","chr1",232.4248
"m976","chr1",232.668
"m977","chr1",233.906
"m978","chr1",234.8576
"m979","chr1",234.9224
"m980","chr1",236.0612
"m981","chr1",236.4116
"m982","chr1",236.4692
"m983","chr1",236.5668
"m984","chr1",237.1628
"m985","chr1",237.2956
"m986","chr1",237.6316
"m987","chr1",239.2304
"m988","chr1",239.7148
"m989","chr1",239.934
"m990","chr1",240.4136
"m991","chr1",240.742
"m992","chr1",240.8904
"m993","chr1",241.1864
"m994","chr1",241.2628
"m995","chr1",241.4352
"m996","chr1",241.534
"m997","chr1",242.138
"m998","chr1",242.2996
"m999","chr1",242.446
"m1000","chr1",242.4992
"m1001","chr1",242.5128
"m1002","chr1",242.5448
"m1003","chr1",242.7648
"m1004","chr1",242.9424
"m1005","chr1",243.1396
"m1006","chr1",243.792
"m1007","chr1",244.0156
"m1008","chr1",244.3464
"m1009","chr1",245.3548
"m1010","chr1",245.4944
"m1011","chr1",245.748
"m1012","chr1",246.0012
"m1013","chr1",247.3636
"m1014","chr1",247.4356
"m1015","chr1",247.9284
"m1016","chr1",248.8508
"m1017","chr1",249.1212
"m1018","chr1",249.5584
"m1019","chr1",249.9908
"m1020","chr1",250.108
"m1021","chr1",252.356
"m1022","chr1",252.6128
"m1023","chr1",252.6788
"m1024","chr1",254.3304
"m1025","chr1",254.3588
"m1026","chr1",254.4844
"m1027","chr1",254.5988
"m1028","chr1",255.4044
"m1029","chr1",255.4324
"m1030","chr1",255.5588
"m1031","chr1",255.748
"m1032","chr1",255.9596
"m1033","chr1",256.4696
"m1034","chr1",256.7488
"m1035","chr1",257.3456
"m1036","chr1",257.4012
"m1037","chr1",257.4048
"m1038","chr1",258.2332
"m1039","chr1",258.2488
"m1040","chr1",258.3776
"m1041","chr1",258.3884
"m1042","chr1",258.4328
"m1043","chr1",258.4556
"m1044","chr1",259.3244
"m1045","chr1",259.6456
"m1046","chr1",260.0152
"m1047","chr1",260.8216
"m1048","chr1",262.514
"m1049","chr1",262.5856
"m1050","chr1",262.6688
"m1051","chr1",262.7156
"m1052","chr1",262.756
"m1053","chr1",262.9
"m1054","chr1",262.9624
"m1055","chr1",262.9992
"m1056","chr1",263.0088
"m1057","chr1",263.0244
"m1058","chr1",263.0444
"m1059","chr1",263.076
"m1060","chr1",263.1488
"m1061","chr1",263.18
"m1062","chr1",263.2312
"m1063","chr1",263.2752
"m1064","chr1",263.2864
"m1065","chr1",263.3428
"m1066","chr1",263.3708
"m1067","chr1",263.4016
"m1068","chr1",263.4056
"m1069","chr1",263.4432
"m1070","chr1",263.4524
"m1071","chr1",263.4592
"m1072","chr1",263.5192
"m1073","chr1",263.5256
"m1074","chr1",263.558
"m1075","chr1",263.5952
"m1076","chr1",263.6152
"m1077","chr1",263.6196
"m1078","chr1",263.6368
"m1079","chr1",263.6632
"m1080","chr1",263.678
"m1081","chr1",263.728
"m1082","chr1",263.786
"m1083","chr1",263.8484
"m1084","chr1",263.8668
"m1085","chr1",264.0156
