"marker","chr","pos"
"m89","chr1",147.40506311457
"m90","chr1",147.40506321457
"m91","chr1",147.912681787771
"m92","chr1",147.912681887771
"m93","chr1",148.933118902651
"m94","chr1",150.471695200214
"m95","chr1",150.471695300214
"m96","chr1",150.471695400214
"m97","chr1",150.471695500214
"m98","chr1",150.471695600214
"m99","chr1",150.471695700214
"m100","chr1",150.471695800214
"m101","chr1",150.471695900214
"m102","chr1",150.471696000214
"m103","chr1",150.471696100214
"m104","chr1",150.471696200214
"m105","chr1",150.471696300214
"m106","chr1",151.492138680822
"m107","chr1",155.705154365421
"m108","chr1",174.485761369967
"m109","chr1",174.993379923463
"m110","chr1",177.055527836415
"m111","chr1",194.386757441872
"m112","chr1",194.894375428278
"m113","chr1",196.956523356113
"m114","chr1",199.547776751633
"m115","chr1",200.568220332146
"m116","chr1",201.075838904834
"m117","chr1",201.075839004834
"m118","chr1",201.075839104834
"m119","chr1",202.096281825612
"m120","chr1",207.985432664194
"m121","chr1",207.985432764194
"m122","chr1",207.985432864194
"m123","chr1",216.799394313797
"m124","chr1",217.819836456503
"m125","chr1",223.708986551181
"m126","chr1",226.300239243923
"m127","chr1",229.966802494962
"m128","chr1",233.633365748166
"m129","chr1",234.140984317683
"m130","chr1",235.161427900301
"m131","chr1",235.669026671698
"m132","chr1",236.176605642322
"m133","chr1",236.68420327141
"m134","chr1",245.498164037912
"m135","chr1",245.498164137912
"m136","chr1",245.498164237912
"m137","chr1",248.624182086978
"m138","chr1",248.624182186978
"m139","chr1",248.624182286978
"m140","chr1",250.162765220339
"m141","chr1",251.7013481537
"m142","chr1",251.7013482537
"m143","chr1",252.721791835261
"m144","chr1",252.721791935261
"m145","chr1",253.229410508462
"m146","chr1",253.229410608462
"m147","chr1",253.737009380364
"m148","chr1",254.244598302521
"m149","chr1",255.265021980476
"m150","chr1",255.772630703934
"m151","chr1",255.772630803934
"m152","chr1",257.834778105493
"m153","chr1",266.049929507426
"m154","chr1",269.175946100307
"m155","chr1",271.238093209575
"m156","chr1",271.238093309575
"m157","chr1",271.238093409575
"m158","chr1",271.745709596109
"m159","chr1",275.958723896065
"m160","chr1",280.171740767205
"m161","chr1",280.171740867205
"m162","chr1",280.679359439894
"m163","chr1",281.699803012299
"m164","chr1",292.354463225817
"m165","chr1",293.374904947796
"m166","chr1",297.041467153314
"m167","chr1",297.549084402831
"m168","chr1",305.172512142654
"m169","chr1",308.839075406158
"m170","chr1",311.430328800558
"m171","chr1",311.937947356987
"m172","chr1",327.170967621857
"m173","chr1",331.383983775964
"m174","chr1",332.922565903811
"m175","chr1",332.922566003811
"m176","chr1",333.943009585371
"m177","chr1",333.943009685371
"m178","chr1",334.450627673338
"m179","chr1",351.781857159916
"m180","chr1",359.405286669227
"m181","chr1",370.059947380378
"m182","chr1",371.59853030452
"m183","chr1",371.59853040452
"m184","chr1",374.189781786163
"m185","chr1",375.210223417369
"m186","chr1",376.230666998951
"m187","chr1",377.251110569575
"m188","chr1",389.171661770184
"m189","chr1",389.679280331972
"m190","chr1",389.679280431972
"m191","chr1",390.18689900414
"m192","chr1",391.725481299924
"m193","chr1",397.049654308146
"m194","chr1",403.510240553522
"m195","chr1",405.572388464506
"m196","chr1",418.791713822294
"m197","chr1",421.917731535143
"m198","chr1",422.425330304435
"m199","chr1",422.932929076356
"m200","chr1",422.932929176356
"m201","chr1",425.524182570733
"m202","chr1",427.062765503026
"m203","chr1",427.062765603026
"m204","chr1",431.828274597406
"m205","chr1",432.848718171983
"m206","chr1",437.061734078918
"m207","chr1",438.082176454623
"m208","chr1",443.971328065296
"m209","chr1",467.370600771349
"m210","chr1",468.391044120931
"m211","chr1",470.982296973821
"m212","chr1",478.60572606937
"m213","chr1",480.144308996057
"m214","chr1",482.206456524716
"m215","chr1",488.667042676988
"m216","chr1",489.174661244217
"m217","chr1",489.174661344217
"m218","chr1",489.174661444217
"m219","chr1",489.174661544217
"m220","chr1",489.174661644217
"m221","chr1",489.174661744217
"m222","chr1",489.174661844217
"m223","chr1",491.23680977092
"m224","chr1",491.23680987092
"m225","chr1",492.25725345248
"m226","chr1",492.25725355248
"m227","chr1",492.25725365248
"m228","chr1",492.25725375248
"m229","chr1",492.764872325681
"m230","chr1",492.764872425681
"m231","chr1",492.764872525681
"m232","chr1",492.764872625681
"m233","chr1",492.764872725681
"m234","chr1",492.764872825681
"m235","chr1",492.764872925681
"m236","chr1",492.764873025681
"m237","chr1",493.272491598882
"m238","chr1",493.272491698882
"m239","chr1",493.272491798882
"m240","chr1",503.927152584479
"m241","chr1",504.434771147523
"m242","chr1",504.434771247523
"m243","chr1",512.649923821191
"m244","chr1",513.157542386153
"m245","chr1",514.177984017877
"m246","chr1",516.76923539952
"m247","chr1",516.76923549952
"m248","chr1",516.76923559952
"m249","chr1",517.276854172208
"m250","chr1",518.297287802402
"m251","chr1",518.804896525765
"m252","chr1",518.804896625765
"m253","chr1",519.825340207325
"m254","chr1",519.825340307325
"m255","chr1",519.825340407325
"m256","chr1",519.825340507325
"m257","chr1",519.825340607325
"m258","chr1",519.825340707325
"m259","chr1",520.332959280526
"m260","chr1",520.332959380526
"m261","chr1",520.332959480526
"m262","chr1",520.84057152088
"m263","chr1",522.379147785653
"m264","chr1",522.88676635782
"m265","chr1",522.88676645782
"m266","chr1",522.88676655782
"m267","chr1",522.88676665782
"m268","chr1",523.394385231021
"m269","chr1",523.394385331021
"m270","chr1",524.414828913111
"m271","chr1",524.922447485802
"m272","chr1",525.430066056377
"m273","chr1",528.556080552658
"m274","chr1",530.094660230667
"m275","chr1",537.718089172748
"m276","chr1",539.78023642645
"m277","chr1",539.78023652645
"m278","chr1",540.800680108011
"m279","chr1",540.800680208011
"m280","chr1",541.308298781211
"m281","chr1",541.308298881211
"m282","chr1",541.308298981211
"m283","chr1",541.308299081211
"m284","chr1",542.846882014549
"m285","chr1",542.846882114549
"m286","chr1",544.909030041252
"m287","chr1",544.909030141252
"m288","chr1",546.447606404954
"m289","chr1",546.955218438172
"m290","chr1",554.578648065107
"m291","chr1",567.797973515116
"m292","chr1",568.818417084438
"m293","chr1",568.818417184438
"m294","chr1",570.357000117775
"m295","chr1",570.357000217775
"m296","chr1",570.357000317775
"m297","chr1",571.895583251113
"m298","chr1",571.895583351113
"m299","chr1",572.403201922222
"m300","chr1",574.994455317658
"m301","chr1",574.994455417659
"m302","chr1",577.585708810888
"m303","chr1",577.585708910888
"m304","chr1",581.798726095288
"m305","chr1",582.819169674164
"m306","chr1",583.326788246853
"m307","chr1",583.326788346852
"m308","chr1",585.91804108278
"m309","chr1",589.044058268208
"m310","chr1",589.044058368208
"m311","chr1",590.064501949256
"m312","chr1",591.603084883144
"m313","chr1",591.603084983144
"m314","chr1",592.110703556348
"m315","chr1",592.618322129551
"m316","chr1",592.618322229551
"m317","chr1",592.618322329551
"m318","chr1",593.125940902752
"m319","chr1",593.125941002752
"m320","chr1",593.633559575953
"m321","chr1",593.633559675953
"m322","chr1",593.633559775953
"m323","chr1",593.633559875953
"m324","chr1",594.141178449154
"m325","chr1",594.141178549154
"m326","chr1",594.141178649154
"m327","chr1",594.141178749154
"m328","chr1",594.141178849154
"m329","chr1",594.141178949154
"m330","chr1",594.141179049154
"m331","chr1",594.141179149154
"m332","chr1",594.141179249154
"m333","chr1",594.141179349154
"m334","chr1",594.648797922355
"m335","chr1",594.648798022355
"m336","chr1",594.648798122355
"m337","chr1",594.648798222355
"m338","chr1",594.648798322355
"m339","chr1",595.669241892327
"m340","chr1",608.234963165037
"m341","chr1",611.360980871171
"m342","chr1",612.381424450615
"m343","chr1",612.381424550615
"m344","chr1",612.381424650615
"m345","chr1",658.959334784441
"m346","chr1",667.773296713214
"m347","chr1",682.326034246289
"m348","chr1",684.388181985757
"m349","chr1",688.054745499549
"m350","chr1",725.303357622956
"m351","chr1",775.883403045188
"m352","chr1",826.463448553689
"m353","chr1",826.463448653689
"m354","chr1",826.463448753689
"m355","chr1",826.463448853689
"m356","chr1",826.463448953689
"m357","chr1",826.463449053689
"m358","chr1",826.97106762689
"m359","chr1",826.97106772689
"m360","chr1",826.97106782689
"m361","chr1",826.97106792689
"m362","chr1",829.033215853592
"m363","chr1",829.033215953592
"m364","chr1",829.033216053592
"m365","chr1",829.540834626793
"m366","chr1",829.540834726793
"m367","chr1",829.540834826793
"m368","chr1",829.540834926793
"m369","chr1",830.048453499994
"m370","chr1",830.048453599994
"m371","chr1",830.048453699994
"m372","chr1",830.556072273195
"m373","chr1",830.556072373195
"m374","chr1",830.556072473195
"m375","chr1",832.094655406533
"m376","chr1",832.094655506532
"m377","chr1",832.094655606533
"m378","chr1",832.094655706533
"m379","chr1",832.094655806533
"m380","chr1",832.602254578454
"m381","chr1",833.109853350375
"m382","chr1",833.109853450375
"m383","chr1",833.617472023576
"m384","chr1",833.617472123576
"m385","chr1",833.617472223576
"m386","chr1",833.617472323576
"m387","chr1",833.617472423576
"m388","chr1",834.637916005136
"m389","chr1",834.637916105136
"m390","chr1",836.700064031839
"m391","chr1",836.700064131839
"m392","chr1",836.700064231839
"m393","chr1",837.207682805042
"m394","chr1",837.715301378246
"m395","chr1",837.715301478246
"m396","chr1",837.715301578246
"m397","chr1",838.222920151447
"m398","chr1",838.222920251447
"m399","chr1",838.222920351447
"m400","chr1",838.222920451447
"m401","chr1",838.222920551447
"m402","chr1",838.222920651447
"m403","chr1",838.222920751447
"m404","chr1",838.222920851447
"m405","chr1",838.222920951447
"m406","chr1",838.222921051447
"m407","chr1",838.222921151447
"m408","chr1",838.222921251447
"m409","chr1",838.222921351447
"m410","chr1",838.222921451447
"m411","chr1",838.222921551447
"m412","chr1",838.222921651447
"m413","chr1",838.222921751447
"m414","chr1",838.222921851447
"m415","chr1",838.222921951447
"m416","chr1",838.222922051447
"m417","chr1",838.222922151447
"m418","chr1",838.222922251447
"m419","chr1",838.222922351447
"m420","chr1",838.222922451447
"m421","chr1",838.222922551447
"m422","chr1",838.222922651447
"m423","chr1",838.222922751447
"m424","chr1",838.222922851447
"m425","chr1",838.222922951447
"m426","chr1",838.222923051447
"m427","chr1",838.222923151447
"m428","chr1",838.222923251447
"m429","chr1",838.222923351447
"m430","chr1",838.222923451447
"m431","chr1",838.222923551447
"m432","chr1",838.222923651447
"m433","chr1",838.222923751447
"m434","chr1",838.222923851447
"m435","chr1",838.222923951447
"m436","chr1",838.222924051447
"m437","chr1",838.222924151447
"m438","chr1",838.222924251447
"m439","chr1",838.222924351447
"m440","chr1",838.222924451447
"m441","chr1",840.285067349075
"m442","chr1",840.792681046347
"m443","chr1",842.85482897468
"m444","chr1",842.85482907468
"m445","chr1",842.85482917468
"m446","chr1",844.393412109089
"m447","chr1",844.901030681256
"m448","chr1",844.901030781256
"m449","chr1",844.901030881256
"m450","chr1",844.901030981256
"m451","chr1",845.408649554457
"m452","chr1",845.408649654457
"m453","chr1",845.408649754457
"m454","chr1",845.408649854457
"m455","chr1",845.408649954457
"m456","chr1",845.408650054457
"m457","chr1",845.408650154457
"m458","chr1",845.408650254457
"m459","chr1",845.408650354457
"m460","chr1",845.408650454457
"m461","chr1",846.42909075244
"m462","chr1",847.967668945948
"m463","chr1",852.733176422551
"m464","chr1",855.324429796542
"m465","chr1",874.845791190063
"m466","chr1",876.907938956292
"m467","chr1",894.239168561748
"m468","chr1",894.746786546544
"m469","chr1",898.413350206038
"m470","chr1",900.475497981501
"m471","chr1",919.256105080912
"m472","chr1",920.276548644757
"m473","chr1",920.276548744758
"m474","chr1",920.276548844757
"m475","chr1",920.784167417961
"m476","chr1",921.291785991168
"m477","chr1",921.799404563859
"m478","chr1",922.819848145948
"m479","chr1",922.819848245948
"m480","chr1",924.88199617265
"m481","chr1",924.881996272651
"m482","chr1",924.881996372651
"m483","chr1",924.88199647265
"m484","chr1",924.881996572651
"m485","chr1",925.389615145851
"m486","chr1",925.389615245851
"m487","chr1",925.897233819052
"m488","chr1",925.897233919052
"m489","chr1",925.897234019052
"m490","chr1",926.917676221309
"m491","chr1",930.584238422404
"m492","chr1",935.34974677813
"m493","chr1",939.016309812037
"m494","chr1",940.036753391464
"m495","chr1",940.544371956426
"m496","chr1",948.759524221478
"m497","chr1",955.798151454292
"m498","chr1",978.397407488146
"m499","chr1",979.417851047252
"m500","chr1",981.479998975061
"m501","chr1",981.479999075061
"m502","chr1",987.36915085942
"m503","chr1",992.134659852303
"m504","chr1",993.67324278294
"m505","chr1",994.693686361871
"m506","chr1",997.819702527991
"m507","chr1",998.84014448745
"m508","chr1",1004.72929596923
"m509","chr1",1007.85531352607
"m510","chr1",1008.87575710551
"m511","chr1",1008.87575720551
"m512","chr1",1010.41434013885
"m513","chr1",1010.41434023885
"m514","chr1",1010.41434033885
"m515","chr1",1010.92193911077
"m516","chr1",1011.42953788269
"m517","chr1",1011.42953798269
"m518","chr1",1011.42953808269
"m519","chr1",1011.42953818269
"m520","chr1",1011.42953828269
"m521","chr1",1011.42953838269
"m522","chr1",1011.42953848269
"m523","chr1",1011.42953858269
"m524","chr1",1011.42953868269
"m525","chr1",1011.42953878269
"m526","chr1",1011.42953888269
"m527","chr1",1011.42953898269
"m528","chr1",1011.42953908269
"m529","chr1",1011.42953918269
"m530","chr1",1011.42953928269
"m531","chr1",1011.42953938269
"m532","chr1",1011.42953948269
"m533","chr1",1011.42953958269
"m534","chr1",1011.42953968269
"m535","chr1",1011.42953978269
"m536","chr1",1011.42953988269
"m537","chr1",1011.42953998269
"m538","chr1",1011.42954008269
"m539","chr1",1011.9371586559
"m540","chr1",1012.44477722859
"m541","chr1",1013.46522081068
"m542","chr1",1013.46522091068
"m543","chr1",1013.46522101068
"m544","chr1",1013.46522111068
"m545","chr1",1013.97283968337
"m546","chr1",1014.99328326334
"m547","chr1",1018.11930111422
"m548","chr1",1021.78586477261
"m549","chr1",1022.29348095597
"m550","chr1",1026.50649556864
"m551","chr1",1028.0450751817
"m552","chr1",1029.06551547701
"m553","chr1",1032.73207913759
"m554","chr1",1033.23969770762
"m555","chr1",1033.23969780762
"m556","chr1",1033.23969790762
"m557","chr1",1033.23969800762
"m558","chr1",1033.23969810762
"m559","chr1",1033.23969820762
"m560","chr1",1033.23969830762
"m561","chr1",1033.23969840762
"m562","chr1",1033.23969850762
"m563","chr1",1033.23969860762
"m564","chr1",1033.74731718082
"m565","chr1",1033.74731728082
"m566","chr1",1034.25493585402
"m567","chr1",1034.25493595402
"m568","chr1",1034.25493605402
"m569","chr1",1034.25493615402
"m570","chr1",1034.25493625402
"m571","chr1",1034.25493635402
"m572","chr1",1034.25493645402
"m573","chr1",1034.25493655402
"m574","chr1",1034.25493665402
"m575","chr1",1034.76255522723
"m576","chr1",1034.76255532723
"m577","chr1",1034.76255542723
"m578","chr1",1034.76255552723
"m579","chr1",1035.27017410043
"m580","chr1",1035.27017420043
"m581","chr1",1035.27017430043
"m582","chr1",1035.27017440043
"m583","chr1",1035.77779297363
"m584","chr1",1035.77779307363
"m585","chr1",1035.77779317363
"m586","chr1",1035.77779327363
"m587","chr1",1035.77779337363
"m588","chr1",1035.77779347363
"m589","chr1",1035.77779357363
"m590","chr1",1035.77779367363
"m591","chr1",1036.28540239699
"m592","chr1",1037.30583602666
"m593","chr1",1037.30583612666
"m594","chr1",1037.81345469986
"m595","chr1",1037.81345479986
"m596","chr1",1037.81345489986
"m597","chr1",1037.81345499986
"m598","chr1",1039.35203126356
"m599","chr1",1039.8596433034
"m600","chr1",1040.88008688549
"m601","chr1",1040.88008698549
"m602","chr1",1041.90053056758
"m603","chr1",1042.40814913923
"m604","chr1",1043.94673207419
"m605","chr1",1044.96717442358
"m606","chr1",1053.18232538938
"m607","chr1",1070.51355529047
"m608","chr1",1073.10480843754
"m609","chr1",1074.64338972771
"m610","chr1",1076.70553517803
"m611","chr1",1079.83155135975
"m612","chr1",1081.89369847065
"m613","chr1",1082.4013170402
"m614","chr1",1084.99257043564
"m615","chr1",1084.99257053564
"m616","chr1",1086.53115347005
"m617","chr1",1087.03877204221
"m618","chr1",1087.03877214221
"m619","chr1",1087.03877224221
"m620","chr1",1087.03877234221
"m621","chr1",1087.03877244221
"m622","chr1",1088.57734870592
"m623","chr1",1089.08496074627
"m624","chr1",1089.59257931948
"m625","chr1",1089.59257941948
"m626","chr1",1089.59257951948
"m627","chr1",1090.10019809268
"m628","chr1",1090.60781666588
"m629","chr1",1090.60781676588
"m630","chr1",1090.60781686588
"m631","chr1",1091.11543543908
"m632","chr1",1091.11543553908
"m633","chr1",1091.11543563908
"m634","chr1",1091.11543573908
"m635","chr1",1091.11543583908
"m636","chr1",1091.11543593908
"m637","chr1",1091.11543603908
"m638","chr1",1091.11543613908
"m639","chr1",1091.11543623908
"m640","chr1",1091.11543633908
"m641","chr1",1091.11543643908
"m642","chr1",1091.11543653908
"m643","chr1",1091.62303531101
"m644","chr1",1092.13063408293
"m645","chr1",1092.13063418293
"m646","chr1",1092.13063428293
"m647","chr1",1092.13063438293
"m648","chr1",1092.13063448293
"m649","chr1",1092.13063458293
"m650","chr1",1092.13063468293
"m651","chr1",1092.13063478293
"m652","chr1",1092.13063488293
"m653","chr1",1092.13063498293
"m654","chr1",1092.13063508293
"m655","chr1",1092.13063518293
"m656","chr1",1092.13063528293
"m657","chr1",1092.13063538293
"m658","chr1",1092.13063548293
"m659","chr1",1092.13063558293
"m660","chr1",1092.13063568293
"m661","chr1",1092.13063578293
"m662","chr1",1092.13063588293
"m663","chr1",1092.13063598293
"m664","chr1",1092.13063608293
"m665","chr1",1092.13063618293
"m666","chr1",1092.13063628293
"m667","chr1",1092.13063638293
"m668","chr1",1092.13063648293
"m669","chr1",1092.13063658293
"m670","chr1",1092.13063668293
"m671","chr1",1092.63825525613
"m672","chr1",1092.63825535613
"m673","chr1",1092.63825545613
"m674","chr1",1092.63825555613
"m675","chr1",1093.14587412933
"m676","chr1",1093.14587422933
"m677","chr1",1094.16631781089
"m678","chr1",1094.16631791089
"m679","chr1",1094.16631801089
"m680","chr1",1094.16631811089
"m681","chr1",1094.67393668409
"m682","chr1",1095.18154872445
"m683","chr1",1096.72012498817
"m684","chr1",1098.25870792154
"m685","chr1",1098.25870802154
"m686","chr1",1098.25870812154
"m687","chr1",1098.76632669474
"m688","chr1",1098.76632679474
"m689","chr1",1098.76632689474
"m690","chr1",1098.76632699474
"m691","chr1",1099.7867705763
"m692","chr1",1099.7867706763
"m693","chr1",1099.7867707763
"m694","chr1",1099.7867708763
"m695","chr1",1099.7867709763
"m696","chr1",1099.7867710763
"m697","chr1",1100.2943896495
"m698","chr1",1100.2943897495
"m699","chr1",1100.2943898495
"m700","chr1",1100.2943899495
"m701","chr1",1100.2943900495
"m702","chr1",1100.2943901495
"m703","chr1",1100.2943902495
"m704","chr1",1100.2943903495
"m705","chr1",1100.2943904495
"m706","chr1",1100.2943905495
"m707","chr1",1101.31483413106
"m708","chr1",1101.31483423106
"m709","chr1",1101.31483433106
"m710","chr1",1101.31483443106
"m711","chr1",1101.31483453106
"m712","chr1",1101.31483463106
"m713","chr1",1101.82245320426
"m714","chr1",1101.82245330426
"m715","chr1",1101.82245340426
"m716","chr1",1101.82245350426
"m717","chr1",1101.82245360426
"m718","chr1",1101.82245370426
"m719","chr1",1101.82245380426
"m720","chr1",1101.82245390426
"m721","chr1",1101.82245400426
"m722","chr1",1101.82245410426
"m723","chr1",1102.33007267746
"m724","chr1",1102.33007277746
"m725","chr1",1102.83769135066
"m726","chr1",1102.83769145066
"m727","chr1",1102.83769155066
"m728","chr1",1102.83769165066
"m729","chr1",1103.34531022386
"m730","chr1",1103.34531032386
"m731","chr1",1103.34531042386
"m732","chr1",1103.34531052386
"m733","chr1",1103.34531062386
"m734","chr1",1103.34531072386
"m735","chr1",1103.34531082386
"m736","chr1",1103.34531092386
"m737","chr1",1103.34531102386
"m738","chr1",1103.34531112386
"m739","chr1",1103.34531122386
"m740","chr1",1103.34531132386
"m741","chr1",1107.55832850475
"m742","chr1",1107.55832860475
"m743","chr1",1107.55832870475
"m744","chr1",1107.55832880475
"m745","chr1",1107.55832890475
"m746","chr1",1111.22489201462
"m747","chr1",1119.44004385605
"m748","chr1",1130.72364361883
"m749","chr1",1131.74408718402
"m750","chr1",1138.78271462397
"m751","chr1",1141.90873054002
"m752","chr1",1142.92917250438
"m753","chr1",1142.92917260439
"m754","chr1",1142.92917270438
"m755","chr1",1144.46775563827
"m756","chr1",1145.48819889242
"m757","chr1",1161.410884754
"m758","chr1",1162.94946745938
"m759","chr1",1168.83861901951
"m760","chr1",1173.05163597811
"m761","chr1",1176.71819866934
"m762","chr1",1178.25678067344
"m763","chr1",1184.14593246452
"m764","chr1",1187.2719503075
"m765","chr1",1193.73253688549
"m766","chr1",1193.73253698549
"m767","chr1",1196.32378938328
"m768","chr1",1198.38593632499
"m769","chr1",1199.92451258819
"m770","chr1",1200.43212462482
"m771","chr1",1204.64514096321
"m772","chr1",1206.18372309106
"m773","chr1",1206.18372319106
"m774","chr1",1207.7223061244
"m775","chr1",1207.7223062244
"m776","chr1",1207.7223063244
"m777","chr1",1209.78445259216
"m778","chr1",1211.32303168289
"m779","chr1",1212.86161241019
"m780","chr1",1219.90024011067
"m781","chr1",1219.90024021067
"m782","chr1",1224.1132563849
"m783","chr1",1226.70450880234
"m784","chr1",1226.70450890234
"m785","chr1",1227.21212747555
"m786","chr1",1227.71974604612
"m787","chr1",1230.84576389406
"m788","chr1",1237.88439141527
"m789","chr1",1247.30442113668
"m790","chr1",1252.6285947176
"m791","chr1",1273.66522317434
"m792","chr1",1277.33178660537
"m793","chr1",1277.33178670537
"m794","chr1",1289.89750709555
"m795","chr1",1290.40510506389
"m796","chr1",1290.91270383581
"m797","chr1",1290.91270393581
"m798","chr1",1292.45128686969
"m799","chr1",1293.47173045074
"m800","chr1",1293.47173055074
"m801","chr1",1293.97934912395
"m802","chr1",1294.48696769715
"m803","chr1",1294.48696779715
"m804","chr1",1294.48696789715
"m805","chr1",1294.99458646879
"m806","chr1",1297.05673273818
"m807","chr1",1298.59531402939
"m808","chr1",1298.59531412939
"m809","chr1",1298.59531422939
"m810","chr1",1298.59531432939
"m811","chr1",1298.59531442939
"m812","chr1",1301.72133227966
"m813","chr1",1303.78347517624
"m814","chr1",1304.29108565917
"m815","chr1",1307.41710011857
"m816","chr1",1307.41710021857
"m817","chr1",1326.93846177811
"m818","chr1",1331.70397061261
"m819","chr1",1360.19237828459
"m820","chr1",1362.2545252827
"m821","chr1",1365.3805420036
"m822","chr1",1371.26969348538
"m823","chr1",1372.29013706203
"m824","chr1",1372.29013716203
"m825","chr1",1372.29013726203
"m826","chr1",1372.29013736203
"m827","chr1",1374.88139075526
"m828","chr1",1374.88139085526
"m829","chr1",1377.4726432727
"m830","chr1",1381.68565687575
"m831","chr1",1382.19327306229
"m832","chr1",1382.70089163549
"m833","chr1",1383.2085102087
"m834","chr1",1383.7161287819
"m835","chr1",1383.7161288819
"m836","chr1",1383.7161289819
"m837","chr1",1384.2237475551
"m838","chr1",1384.2237476551
"m839","chr1",1384.73136622779
"m840","chr1",1385.75180980988
"m841","chr1",1385.75180990988
"m842","chr1",1386.77225020786
"m843","chr1",1388.31082982468
"m844","chr1",1388.81844839684
"m845","chr1",1388.81844849684
"m846","chr1",1389.32606706953
"m847","chr1",1390.34651064951
"m848","chr1",1393.47252783721
"m849","chr1",1396.06378057313
"m850","chr1",1396.06378067313
"m851","chr1",1396.06378077313
"m852","chr1",1396.06378087313
"m853","chr1",1396.06378097313
"m854","chr1",1396.06378107313
"m855","chr1",1396.06378117313
"m856","chr1",1396.06378127313
"m857","chr1",1396.06378137313
"m858","chr1",1396.06378147313
"m859","chr1",1396.06378157313
"m860","chr1",1396.06378167313
"m861","chr1",1396.06378177313
"m862","chr1",1396.06378187313
"m863","chr1",1396.06378197313
"m864","chr1",1396.06378207313
"m865","chr1",1396.06378217313
"m866","chr1",1396.06378227313
"m867","chr1",1396.06378237313
"m868","chr1",1396.06378247313
"m869","chr1",1396.06378257313
"m870","chr1",1396.06378267313
"m871","chr1",1396.06378277313
"m872","chr1",1396.06378287313
"m873","chr1",1396.06378297313
"m874","chr1",1396.06378307313
"m875","chr1",1397.60236600647
"m876","chr1",1397.60236610647
"m877","chr1",1397.60236620647
"m878","chr1",1402.92654023088
"m879","chr1",1404.46512316147
"m880","chr1",1404.97272193236
"m881","chr1",1405.48032070428
"m882","chr1",1405.48032080428
"m883","chr1",1405.48032090428
"m884","chr1",1405.48032100428
"m885","chr1",1405.48032110428
"m886","chr1",1405.48032120428
"m887","chr1",1405.48032130428
"m888","chr1",1405.48032140428
"m889","chr1",1409.14688506198
"m890","chr1",1409.65449378216
"m891","chr1",1410.67492741183
"m892","chr1",1410.67492751183
"m893","chr1",1432.48676577533
"m894","chr1",1476.56415482538
"m895","chr1",1478.62630266196
"m896","chr1",1479.64674486318
"m897","chr1",1483.31330706816
"m898","chr1",1484.33375064706
"m899","chr1",1484.33375074706
"m900","chr1",1485.35419432862
"m901","chr1",1485.35419442862
"m902","chr1",1496.00885475248
"m903","chr1",1498.60010725113
